,Label,Url,url_delimiter_count,url_digit_count,url_letter_count,url_symbol_count,url_digit_to_letter_ratio,url_encodes_characters,url_uses_https,url_get_port,url_uses_default_port_number,domain,domain_delimiter_count,domain_digit_count,domain_letter_count,domain_symbol_count,domain_digit_to_letter_ratio,path,path_delimiter_count,path_digit_count,path_letter_count,path_symbol_count,path_digit_to_letter_ratio,query,query_delimiter_count,query_digit_count,query_letter_count,query_symbol_count,query_digit_to_letter_ratio,total_query_variable_length,avg_query_variable_length,max_query_variable_length,total_query_variable_digit_count,avg_query_variable_digit_count,avg_query_variable_letter_count,total_query_variable_symbol_count,avg_query_variable_symbol_count,total_query_value_length,avg_query_value_length,max_query_value_length,total_query_value_digit_count,avg_query_value_digit_count,avg_query_value_letter_count,total_query_value_symbol_count,avg_query_value_symbol_count,fragment,fragment_delimiter_count,fragment_digit_count,fragment_letter_count,fragment_symbol_count,fragment_digit_to_letter_ratio,file_ext,file_ext_delimiter_count,file_ext_digit_count,file_ext_letter_count,file_ext_symbol_count,file_ext_digit_to_letter_ratio,file_ext_is_executable
63,0.0,http://dhamrainews24.com/bvzfaghpqna/cwqfaujalaloqal/Dropbox-secured/index.php,10,2,66,0,0.030303030303030304,0,0,-1,0,dhamrainews24.com,1,2,14,0,0.14285714285714285,/bvzfaghpqna/cwqfaujalaloqal/Dropbox-secured/index.php,6,0,48,0,0.0,,6,0,48,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
64,0.0,http://copduty.com/fSecureSSL.html,6,0,28,0,0.0,0,0,-1,0,copduty.com,1,0,10,0,0.0,/fSecureSSL.html,2,0,14,0,0.0,,2,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,html,0,0,4,0,0.0,0.0
65,0.0,http://homeartlove.com/iop/OX/RT/,8,0,25,0,0.0,0,0,-1,0,homeartlove.com,1,0,14,0,0.0,/iop/OX/RT/,4,0,7,0,0.0,,4,0,7,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
66,0.0,http://dabberketchup.com/lunoverification/LUNO/,7,0,40,0,0.0,0,0,-1,0,dabberketchup.com,1,0,16,0,0.0,/lunoverification/LUNO/,3,0,20,0,0.0,,3,0,20,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
67,0.0,http://colourshed.com/office333/f%ce%b1il%ce%b5dsync/,7,5,37,0,0.13513513513513514,1,0,-1,0,colourshed.com,1,0,13,0,0.0,/office333/f%ce%b1il%ce%b5dsync/,3,5,20,0,0.25,,3,5,20,0,0.25,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
68,0.0,http://homeartlove.com/rtf/cp/yh/open/,9,0,29,0,0.0,0,0,-1,0,homeartlove.com,1,0,14,0,0.0,/rtf/cp/yh/open/,5,0,11,0,0.0,,5,0,11,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
69,0.0,http://homeartlove.com/rtf/cp/yh/open/index2.php,10,1,37,0,0.02702702702702703,0,0,-1,0,homeartlove.com,1,0,14,0,0.0,/rtf/cp/yh/open/index2.php,6,1,19,0,0.05263157894736842,,6,1,19,0,0.05263157894736842,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
70,0.0,http://haneednn00.com/godaddy/sso.godaddy.com/logincfa4.html,10,3,47,0,0.06382978723404255,0,0,-1,0,haneednn00.com,1,2,11,0,0.18181818181818182,/godaddy/sso.godaddy.com/logincfa4.html,6,1,32,0,0.03125,,6,1,32,0,0.03125,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,html,0,0,4,0,0.0,0.0
71,0.0,http://haneednn00.com/godaddy/,6,2,22,0,0.09090909090909091,0,0,-1,0,haneednn00.com,1,2,11,0,0.18181818181818182,/godaddy/,2,0,7,0,0.0,,2,0,7,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
72,0.0,http://graphvisitors.com/rivep/coolpq/login.php,8,0,39,0,0.0,0,0,-1,0,graphvisitors.com,1,0,16,0,0.0,/rivep/coolpq/login.php,4,0,19,0,0.0,,4,0,19,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
73,0.0,http://badasslabs.com/Upgradeconfig/LUNO/,7,0,34,0,0.0,0,0,-1,0,badasslabs.com,1,0,13,0,0.0,/Upgradeconfig/LUNO/,3,0,17,0,0.0,,3,0,17,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
74,0.0,http://dreamweavesolutions.com/w/mail.zimbra.com/,9,0,40,0,0.0,0,0,-1,0,dreamweavesolutions.com,1,0,22,0,0.0,/w/mail.zimbra.com/,5,0,14,0,0.0,,5,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
75,0.0,http://dreamweavesolutions.com/w/mail.zimbra.com/login.php,10,0,48,0,0.0,0,0,-1,0,dreamweavesolutions.com,1,0,22,0,0.0,/w/mail.zimbra.com/login.php,6,0,22,0,0.0,,6,0,22,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
76,0.0,http://carneliancapitaladvisor.com/CD/off-vl/,8,0,37,0,0.0,0,0,-1,0,carneliancapitaladvisor.com,1,0,26,0,0.0,/CD/off-vl/,4,0,7,0,0.0,,4,0,7,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
77,0.0,http://bestsemarangguide.com/dp/view/login.php,8,0,38,0,0.0,0,0,-1,0,bestsemarangguide.com,1,0,20,0,0.0,/dp/view/login.php,4,0,14,0,0.0,,4,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
78,0.0,http://bestsemarangguide.com/cp/view/login.php,8,0,38,0,0.0,0,0,-1,0,bestsemarangguide.com,1,0,20,0,0.0,/cp/view/login.php,4,0,14,0,0.0,,4,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
79,0.0,http://bestsemarangguide.com/sp/view/login.php,8,0,38,0,0.0,0,0,-1,0,bestsemarangguide.com,1,0,20,0,0.0,/sp/view/login.php,4,0,14,0,0.0,,4,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
80,0.0,http://mncssssssssssssk.byethost8.com/SF4dd/,7,2,35,0,0.05714285714285714,0,0,-1,0,mncssssssssssssk.byethost8.com,2,1,27,0,0.037037037037037035,/SF4dd/,2,1,4,0,0.25,,2,1,4,0,0.25,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
81,0.0,http://wetransferc5login.dnset.com/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,6,1,63,0,0.015873015873015872,0,0,-1,0,wetransferc5login.dnset.com,2,1,24,0,0.041666666666666664,/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,1,0,35,0,0.0,,1,0,35,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
82,0.0,http://wetransferb2login.dnset.com/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,6,1,63,0,0.015873015873015872,0,0,-1,0,wetransferb2login.dnset.com,2,1,24,0,0.041666666666666664,/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,1,0,35,0,0.0,,1,0,35,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
83,0.0,http://wetransferb1login.dnset.com/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,6,1,63,0,0.015873015873015872,0,0,-1,0,wetransferb1login.dnset.com,2,1,24,0,0.041666666666666664,/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,1,0,35,0,0.0,,1,0,35,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
84,0.0,http://wetransferc4login.dnset.com/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,6,1,63,0,0.015873015873015872,0,0,-1,0,wetransferc4login.dnset.com,2,1,24,0,0.041666666666666664,/ZAWdwWSvUbAtUNVjfbdkWdwAtUNVmnUbAtU,1,0,35,0,0.0,,1,0,35,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
85,0.0,http://advancedfishtaxidermy.com/DocuSign_Office_auth_ssl/,9,0,49,0,0.0,0,0,-1,0,advancedfishtaxidermy.com,1,0,24,0,0.0,/DocuSign_Office_auth_ssl/,5,0,21,0,0.0,,5,0,21,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
86,0.0,http://advancedfishtaxidermy.com/Secure_File_DocuSign/,8,0,46,0,0.0,0,0,-1,0,advancedfishtaxidermy.com,1,0,24,0,0.0,/Secure_File_DocuSign/,4,0,18,0,0.0,,4,0,18,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
87,0.0,http://advancedfishtaxidermy.com/Microsoft_Office_365_Secure/,9,3,49,0,0.061224489795918366,0,0,-1,0,advancedfishtaxidermy.com,1,0,24,0,0.0,/Microsoft_Office_365_Secure/,5,3,21,0,0.14285714285714285,,5,3,21,0,0.14285714285714285,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
88,0.0,http://shopifycoders.com/wp-admin/din/,8,0,30,0,0.0,0,0,-1,0,shopifycoders.com,1,0,16,0,0.0,/wp-admin/din/,4,0,10,0,0.0,,4,0,10,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
89,0.0,http://shopifycoders.com/wp-admin/din/login.php?cmd=login_submit&id=f17b8cd0dfc319fcd8a07dc9a3dba729f17b8cd0dfc319fcd8a07dc9a3dba729&session=f17b8cd0dfc319fcd8a07dc9a3dba729f17b8cd0dfc319fcd8a07dc9a3dba729,14,60,129,0,0.46511627906976744,0,0,-1,0,shopifycoders.com,1,0,16,0,0.0,/wp-admin/din/login.php,5,0,18,0,0.0,cmd=login_submit&id=f17b8cd0dfc319fcd8a07dc9a3dba729f17b8cd0dfc319fcd8a07dc9a3dba729&session=f17b8cd0dfc319fcd8a07dc9a3dba729f17b8cd0dfc319fcd8a07dc9a3dba729,5,0,18,0,0.0,12,4.0,7,12,0.0,4.0,0,0.0,140,46.666666666666664,64,79,20.0,26.333333333333332,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
90,0.0,http://www.angellottocostruzioni.it/usamob/usaamob/usaa/,9,0,47,0,0.0,0,0,-1,0,www.angellottocostruzioni.it,2,0,26,0,0.0,/usamob/usaamob/usaa/,4,0,17,0,0.0,,4,0,17,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
91,0.0,http://meetukranianwomen.com/wp-download-content.nomadfoods.com.mysharepoint.Onedrive.personal.nomadfoods.layouts.15.WopiFrame.aspx.sourcedocAttachmentsDownload$%25$%23@&)(%5e+/OneDrive/,20,7,149,0,0.04697986577181208,1,0,-1,0,meetukranianwomen.com,1,0,20,0,0.0,/wp-download-content.nomadfoods.com.mysharepoint.Onedrive.personal.nomadfoods.layouts.15.WopiFrame.aspx.sourcedocAttachmentsDownload$%25$%23@&)(%5e+/OneDrive/,16,7,125,0,0.056,,16,7,125,0,0.056,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
92,0.0,http://loostorm.co.kr/CD/off-vl/,9,0,23,0,0.0,0,0,-1,0,loostorm.co.kr,2,0,12,0,0.0,/CD/off-vl/,4,0,7,0,0.0,,4,0,7,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
93,0.0,http://meetukranianwomen.com/wp-download-content.dymax.com.mysharepoint.Onedrive.personal.dymax.com.layouts.15.WopiFrame.aspx.sourcedocAttachmentsDownload$%25$%23@&)(%5e+/OneDrive/,21,7,142,0,0.04929577464788732,1,0,-1,0,meetukranianwomen.com,1,0,20,0,0.0,/wp-download-content.dymax.com.mysharepoint.Onedrive.personal.dymax.com.layouts.15.WopiFrame.aspx.sourcedocAttachmentsDownload$%25$%23@&)(%5e+/OneDrive/,17,7,118,0,0.059322033898305086,,17,7,118,0,0.059322033898305086,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
94,0.0,https://appleld-mysecureacc.servequake.com/IDMSWebAuth/?controls=login&sessionId=160565988c4f68a5dc4ab3cbece577c69581eead48f60af6490829c38f9961de&country=CA,12,40,102,0,0.39215686274509803,0,1,-1,0,appleld-mysecureacc.servequake.com,3,0,31,0,0.0,/IDMSWebAuth/,2,0,11,0,0.0,controls=login&sessionId=160565988c4f68a5dc4ab3cbece577c69581eead48f60af6490829c38f9961de&country=CA,2,0,11,0,0.0,24,8.0,9,24,0.0,8.0,0,0.0,71,23.666666666666668,64,31,13.333333333333334,10.333333333333334,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
95,0.0,https://ofertas-anonovo.com/acompanhamento/,7,0,36,0,0.0,0,1,-1,0,ofertas-anonovo.com,2,0,17,0,0.0,/acompanhamento/,2,0,14,0,0.0,,2,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
96,0.0,http://gene.green/wp-uncloude/dashboard/za3im/,9,1,36,0,0.027777777777777776,0,0,-1,0,gene.green,1,0,9,0,0.0,/wp-uncloude/dashboard/za3im/,5,1,23,0,0.043478260869565216,,5,1,23,0,0.043478260869565216,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
97,0.0,http://isikowear.com/spiloor/coolpq/,7,0,29,0,0.0,0,0,-1,0,isikowear.com,1,0,12,0,0.0,/spiloor/coolpq/,3,0,13,0,0.0,,3,0,13,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
98,0.0,http://hoopswithoutborders.com/docs/,6,0,30,0,0.0,0,0,-1,0,hoopswithoutborders.com,1,0,22,0,0.0,/docs/,2,0,4,0,0.0,,2,0,4,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
99,0.0,http://hoopswithoutborders.com/docs/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,8,83,93,0,0.8924731182795699,0,0,-1,0,hoopswithoutborders.com,1,0,22,0,0.0,/docs/verification.php,3,0,19,0,0.0,sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,3,0,19,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
100,0.0,http://hoopswithoutborders.com/docs/vtp23g8qo93gdxgf5c9gbi9i.php?rand=13InboxLightaspxn.1774256418&fid&1252899642&fid.1&fav.1&email=,13,32,82,0,0.3902439024390244,0,0,-1,0,hoopswithoutborders.com,1,0,22,0,0.0,/docs/vtp23g8qo93gdxgf5c9gbi9i.php,3,8,23,0,0.34782608695652173,rand=13InboxLightaspxn.1774256418&fid&1252899642&fid.1&fav.1&email=,3,8,23,0,0.34782608695652173,4,4.0,4,4,0.0,4.0,0,0.0,28,28.0,28,15,12.0,15.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
101,0.0,http://sq.adr.com.ua/,7,0,14,0,0.0,0,0,-1,0,sq.adr.com.ua,3,0,10,0,0.0,/,1,0,0,0,0.0,,1,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
102,0.0,https://airbookingsng.tk/c/#/login,8,0,26,0,0.0,0,1,-1,0,airbookingsng.tk,1,0,15,0,0.0,/c/,2,0,1,0,0.0,,2,0,1,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,/login,1,0,5,0,0.0,,0,0,0,0,0.0,0.0
103,0.0,https://lcloud-icloud.com/Mapa,6,0,24,0,0.0,0,1,-1,0,lcloud-icloud.com,2,0,15,0,0.0,/Mapa,1,0,4,0,0.0,,1,0,4,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
104,0.0,https://u.nu/fw1ee,5,1,12,0,0.08333333333333333,0,1,-1,0,u.nu,1,0,3,0,0.0,/fw1ee,1,1,4,0,0.25,,1,1,4,0,0.25,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
105,0.0,http://shopifycoders.com/wp-admin/din/login.php,9,0,38,0,0.0,0,0,-1,0,shopifycoders.com,1,0,16,0,0.0,/wp-admin/din/login.php,5,0,18,0,0.0,,5,0,18,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
106,0.0,http://foodingencounters.com/signup/confirmuser,6,0,41,0,0.0,0,0,-1,0,foodingencounters.com,1,0,20,0,0.0,/signup/confirmuser,2,0,17,0,0.0,,2,0,17,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
107,0.0,https://super-ofertas-televisor.com/Promo-Fevereiro/TV-58/Smart-TV4K-LED-58-Samsung-NU7100-WiFi-HDR-Conversor-Digital-3-HDMI-2-USB.php?ass=RQi%25N*HcEpiwBg4C4db0rVa4_tpIesVop0d%258sA82hUWY1aXi99FVC-nGSQoiQKrO81,29,28,150,0,0.18666666666666668,1,1,-1,0,super-ofertas-televisor.com,3,0,24,0,0.0,/Promo-Fevereiro/TV-58/Smart-TV4K-LED-58-Samsung-NU7100-WiFi-HDR-Conversor-Digital-3-HDMI-2-USB.php,19,11,69,0,0.15942028985507245,ass=RQi%25N*HcEpiwBg4C4db0rVa4_tpIesVop0d%258sA82hUWY1aXi99FVC-nGSQoiQKrO81,19,11,69,0,0.15942028985507245,3,3.0,3,3,0.0,3.0,0,0.0,67,67.0,67,49,13.0,49.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
108,0.0,http://patraglobal.com/2019/0308/c9257a144738,7,18,20,0,0.9,0,0,-1,0,patraglobal.com,1,0,14,0,0.0,/2019/0308/c9257a144738,3,18,2,0,9.0,,3,18,2,0,9.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
109,0.0,http://patraglobal.com/2019/0109/c11556a141748,7,19,20,0,0.95,0,0,-1,0,patraglobal.com,1,0,14,0,0.0,/2019/0109/c11556a141748,3,19,2,0,9.5,,3,19,2,0,9.5,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
110,0.0,http://patraglobal.com/2019/0307/c11543a144744,7,19,20,0,0.95,0,0,-1,0,patraglobal.com,1,0,14,0,0.0,/2019/0307/c11543a144744,3,19,2,0,9.5,,3,19,2,0,9.5,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
111,0.0,https://infoapple-rs.com/Espanol/?iphone=OKjql8N,9,1,38,0,0.02631578947368421,0,1,-1,0,infoapple-rs.com,2,0,14,0,0.0,/Espanol/,2,0,7,0,0.0,iphone=OKjql8N,2,0,7,0,0.0,6,6.0,6,6,0.0,6.0,0,0.0,7,7.0,7,6,1.0,6.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
112,0.0,https://royalsclubcorbett.com/wp-includes/Client/login.php,9,0,49,0,0.0,0,1,-1,0,royalsclubcorbett.com,1,0,20,0,0.0,/wp-includes/Client/login.php,5,0,24,0,0.0,,5,0,24,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
113,0.0,https://banhonasodar-com-br.umbler.net/itau/index.php,10,0,43,0,0.0,0,1,-1,0,banhonasodar-com-br.umbler.net,4,0,26,0,0.0,/itau/index.php,3,0,12,0,0.0,,3,0,12,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
114,0.0,https://banhonasodar-com-br.umbler.net/itau/bklcom_dll.php,11,0,47,0,0.0,0,1,-1,0,banhonasodar-com-br.umbler.net,4,0,26,0,0.0,/itau/bklcom_dll.php,4,0,16,0,0.0,,4,0,16,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
115,0.0,https://josephine-klin.fr/wp-includes/theme-compat/usaa/,11,0,45,0,0.0,0,1,-1,0,josephine-klin.fr,2,0,15,0,0.0,/wp-includes/theme-compat/usaa/,6,0,25,0,0.0,,6,0,25,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
116,0.0,https://welisfrago1.webcindario.com/w2020?utm_medium=marketing&_branch_match_id=751534712510663071,13,23,61,0,0.3770491803278688,0,1,-1,0,welisfrago1.webcindario.com,2,1,24,0,0.041666666666666664,/w2020,1,4,1,0,4.0,utm_medium=marketing&_branch_match_id=751534712510663071,1,4,1,0,4.0,26,13.0,16,22,0.0,11.0,0,0.0,27,13.5,18,9,9.0,4.5,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
117,0.0,https://gilbertownal.icu/upround/dashboard.php,7,0,39,0,0.0,0,1,-1,0,gilbertownal.icu,1,0,15,0,0.0,/upround/dashboard.php,3,0,19,0,0.0,,3,0,19,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
118,0.0,https://tc-electrical.co.za/images/sbc/sbc/sbc/login.htm,12,0,44,0,0.0,0,1,-1,0,tc-electrical.co.za,3,0,16,0,0.0,/images/sbc/sbc/sbc/login.htm,6,0,23,0,0.0,,6,0,23,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,htm,0,0,3,0,0.0,0.0
119,0.0,https://entry.ubrbonos.com/auth/U15EN/login/?token=qwqupkzvaxxwe23kqeij,11,4,56,0,0.07142857142857142,0,1,-1,0,entry.ubrbonos.com,2,0,16,0,0.0,/auth/U15EN/login/,4,2,12,0,0.16666666666666666,token=qwqupkzvaxxwe23kqeij,4,2,12,0,0.16666666666666666,5,5.0,5,5,0.0,5.0,0,0.0,20,20.0,20,18,2.0,18.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
120,0.0,http://chloeclast.co.kr/Box/fire-3/,9,1,25,0,0.04,0,0,-1,0,chloeclast.co.kr,2,0,14,0,0.0,/Box/fire-3/,4,1,7,0,0.14285714285714285,,4,1,7,0,0.14285714285714285,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
121,0.0,http://custompaintus.com/ds-urgent/urgent/,8,0,34,0,0.0,0,0,-1,0,custompaintus.com,1,0,16,0,0.0,/ds-urgent/urgent/,4,0,14,0,0.0,,4,0,14,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0.0
122,0.0,http://custompaintus.com/ds-urgent/urgent/login.php?cmd=login_submit&id=f3183be00f3e6b3dd34d7140c04544a4f3183be00f3e6b3dd34d7140c04544a4&session=f3183be00f3e6b3dd34d7140c04544a4f3183be00f3e6b3dd34d7140c04544a4,14,84,109,0,0.7706422018348624,0,0,-1,0,custompaintus.com,1,0,16,0,0.0,/ds-urgent/urgent/login.php,5,0,22,0,0.0,cmd=login_submit&id=f3183be00f3e6b3dd34d7140c04544a4f3183be00f3e6b3dd34d7140c04544a4&session=f3183be00f3e6b3dd34d7140c04544a4f3183be00f3e6b3dd34d7140c04544a4,5,0,22,0,0.0,12,4.0,7,12,0.0,4.0,0,0.0,140,46.666666666666664,64,55,28.0,18.333333333333332,0,0.0,,0,0,0,0,0.0,php,0,0,3,0,0.0,0.0
