phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6332350,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB535/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6332350,2019-12-23T15:01:03+00:00,yes,2019-12-23T15:04:29+00:00,yes,Other
6332321,https://pintatodo.mx/https/,http://www.phishtank.com/phish_detail.php?phish_id=6332321,2019-12-23T14:39:19+00:00,yes,2019-12-27T05:34:23+00:00,yes,Other
6332298,https://vk-dark.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6332298,2019-12-23T14:14:21+00:00,yes,2019-12-23T14:30:56+00:00,yes,Other
6332285,http://paypal.finprac.in/customer_center/customer-IDPP00C193/identity/identity.php?cmd=_session=US&amp;dispatch=fcfecf33d91f5f8a0c648ace4acca221eb869b0a,http://www.phishtank.com/phish_detail.php?phish_id=6332285,2019-12-23T14:07:27+00:00,yes,2019-12-23T14:27:40+00:00,yes,Other
6332270,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB535/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6332270,2019-12-23T14:06:01+00:00,yes,2019-12-23T14:23:47+00:00,yes,Other
6332266,http://scadatest.com/scripts/_780124435960781206685369172031169852364079820/reply/cs/customer_center/263,http://www.phishtank.com/phish_detail.php?phish_id=6332266,2019-12-23T14:05:39+00:00,yes,2019-12-23T14:22:28+00:00,yes,Other
6332240,http://richlandscrewmachine.com/update/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6332240,2019-12-23T14:03:55+00:00,yes,2019-12-23T14:14:37+00:00,yes,Other
6332237,http://nordichairistanbul.com/wp-admin/oWa/ac253937d3b0a3f7a601c9f761a5a821,http://www.phishtank.com/phish_detail.php?phish_id=6332237,2019-12-23T14:03:44+00:00,yes,2019-12-23T14:13:19+00:00,yes,Other
6332238,http://nordichairistanbul.com/wp-admin/oWa/ac253937d3b0a3f7a601c9f761a5a821/,http://www.phishtank.com/phish_detail.php?phish_id=6332238,2019-12-23T14:03:44+00:00,yes,2019-12-23T14:13:58+00:00,yes,Other
6332235,http://nordichairistanbul.com/wp-admin/oWa/0f110c22f303e33482192ce8d79bd511,http://www.phishtank.com/phish_detail.php?phish_id=6332235,2019-12-23T14:03:39+00:00,yes,2019-12-23T14:13:19+00:00,yes,Other
6332236,http://nordichairistanbul.com/wp-admin/oWa/0f110c22f303e33482192ce8d79bd511/,http://www.phishtank.com/phish_detail.php?phish_id=6332236,2019-12-23T14:03:39+00:00,yes,2019-12-23T14:13:19+00:00,yes,Other
6332221,https://1drv.ms/xs/s!At2CykpAV49Te-4gA8bsTOE49u0?wdFormId=%7B589A4F35%2D66A7%2D4546%2D97CC%2DA1F520233E3C%7D,http://www.phishtank.com/phish_detail.php?phish_id=6332221,2019-12-23T14:02:00+00:00,yes,2020-01-04T09:06:40+00:00,yes,Other
6332217,http://atandt_login2.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=6332217,2019-12-23T14:01:49+00:00,yes,2019-12-29T14:44:34+00:00,yes,Other
6332213,http://atandt_login2.godaddysites.com,http://www.phishtank.com/phish_detail.php?phish_id=6332213,2019-12-23T14:01:39+00:00,yes,2019-12-31T12:59:15+00:00,yes,Other
6332192,http://u0903254.cp.regruhosting.ru/achtour.bpubge.harin.kje589,http://www.phishtank.com/phish_detail.php?phish_id=6332192,2019-12-23T14:00:32+00:00,yes,2019-12-23T14:02:10+00:00,yes,Other
6332193,http://u0903254.cp.regruhosting.ru/achtour.bpubge.harin.kje589/,http://www.phishtank.com/phish_detail.php?phish_id=6332193,2019-12-23T14:00:32+00:00,yes,2019-12-23T14:02:10+00:00,yes,Other
6332184,http://statesbi.com/gt/zimbra/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6332184,2019-12-23T13:50:48+00:00,yes,2020-01-09T06:14:32+00:00,yes,Other
6332157,http://thcsminhduc.edu.vn/templates/rhuk_milkyway/app1/,http://www.phishtank.com/phish_detail.php?phish_id=6332157,2019-12-23T13:02:17+00:00,yes,2019-12-23T13:04:31+00:00,yes,Other
6332156,http://thcsminhduc.edu.vn/templates/rhuk_milkyway/app1,http://www.phishtank.com/phish_detail.php?phish_id=6332156,2019-12-23T13:02:15+00:00,yes,2019-12-23T13:04:31+00:00,yes,Other
6332148,http://edukiespirita.com.br/wordpress/wp-includes/customize/compte/paypal.fr/e2f37417a2e173580997a86a61329e4c/erreur.htm?amp&amp;amp,http://www.phishtank.com/phish_detail.php?phish_id=6332148,2019-12-23T13:00:37+00:00,yes,2019-12-23T13:02:33+00:00,yes,Other
6332138,http://asoserguros.com/logos.php,http://www.phishtank.com/phish_detail.php?phish_id=6332138,2019-12-23T12:51:09+00:00,yes,2019-12-23T12:52:13+00:00,yes,Other
6332134,https://www-poloniex.net/,http://www.phishtank.com/phish_detail.php?phish_id=6332134,2019-12-23T12:45:27+00:00,yes,2020-01-03T03:29:39+00:00,yes,Other
6332080,https://pdfgusdf.com/index/login/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6332080,2019-12-23T11:09:12+00:00,yes,2019-12-23T11:10:27+00:00,yes,Other
6332062,http://u550212s3s.ha003.t.justns.ru/ley/login.php?a3a1a207cbe83808e4e4cbf4a2c77d0d0e9be60c,http://www.phishtank.com/phish_detail.php?phish_id=6332062,2019-12-23T10:49:13+00:00,yes,2020-01-05T17:38:21+00:00,yes,Other
6332031,http://my-type.nichost.ru/includes/www.netflix.com/desktop/conta/inicio119290181912.php?tork=PW8Z9RECPW8Z-KD2O-PW8ZKD2OKD2O-9PVWKD2O,http://www.phishtank.com/phish_detail.php?phish_id=6332031,2019-12-23T10:00:33+00:00,yes,2019-12-23T10:01:24+00:00,yes,Other
6331974,http://my-type.nichost.ru/includes/www.netflix.com/desktop/conta/inicio119290181912.php?tork=Y76TSZJPY76T-FKA5-Y76TFKA5FKA5-VZR3FKA5,http://www.phishtank.com/phish_detail.php?phish_id=6331974,2019-12-23T09:05:47+00:00,yes,2019-12-23T09:20:43+00:00,yes,Other
6331947,http://hodgebk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6331947,2019-12-23T09:03:44+00:00,yes,2019-12-25T01:20:02+00:00,yes,Other
6331912,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?cmd=login_submit&amp;id=6d2cb47e9cad16e6f17fd8e2f758c8c76d2cb47e9cad16e6f17fd8e2f758c8c7&amp;session=6d2cb47e9cad16e6f17fd8e2f758c8c76d2cb47e9cad16e6f17fd8e2f758c8c7,http://www.phishtank.com/phish_detail.php?phish_id=6331912,2019-12-23T09:00:54+00:00,yes,2019-12-23T09:03:03+00:00,yes,Other
6331896,https://pdfgusdf.com/,http://www.phishtank.com/phish_detail.php?phish_id=6331896,2019-12-23T08:30:45+00:00,yes,2019-12-23T08:31:28+00:00,yes,Other
6331876,http://www.marcelo.it/wp-includes/js/tinymce/de-de/1und1/,http://www.phishtank.com/phish_detail.php?phish_id=6331876,2019-12-23T07:46:10+00:00,yes,2019-12-25T09:09:36+00:00,yes,Other
6331874,https://t.co/pkVFkfQv8c,http://www.phishtank.com/phish_detail.php?phish_id=6331874,2019-12-23T07:45:40+00:00,yes,2019-12-23T07:46:20+00:00,yes,Steam
6331854,http://hostpoint-admin-panel52358.web65.s177.goserver.host/hostpoint/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6331854,2019-12-23T07:08:26+00:00,yes,2019-12-23T07:09:28+00:00,yes,Other
6331839,http://berbertcontabilidade.com.br/cgi-bin/bin/roundcube/webmail/?email=admissions@utu.fi,http://www.phishtank.com/phish_detail.php?phish_id=6331839,2019-12-23T06:26:31+00:00,yes,2019-12-25T01:43:18+00:00,yes,Other
6331815,http://www.budgetbots.com/ss.php/Server%20update/index.php?email=darlenefawcett@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6331815,2019-12-23T05:19:38+00:00,yes,2019-12-25T23:36:15+00:00,yes,Other
6331807,https://southerncaliforniapowerstrokes.com/chase/step1.php,http://www.phishtank.com/phish_detail.php?phish_id=6331807,2019-12-23T05:00:29+00:00,yes,2019-12-23T05:01:49+00:00,yes,Other
6331795,http://orgogenlabs.com/wp-includes/fonts/SG/societe/Identif/lcl/index0.html,http://www.phishtank.com/phish_detail.php?phish_id=6331795,2019-12-23T04:00:50+00:00,yes,2019-12-23T04:02:28+00:00,yes,Other
6331794,http://orgogenlabs.com/wp-includes/fonts/SG/societe/Identif/lcl,http://www.phishtank.com/phish_detail.php?phish_id=6331794,2019-12-23T04:00:49+00:00,yes,2019-12-23T04:02:28+00:00,yes,Other
6331772,https://highgraphics-eg.com/ASB/asbusr/signin,http://www.phishtank.com/phish_detail.php?phish_id=6331772,2019-12-23T03:01:21+00:00,yes,2019-12-23T03:04:52+00:00,yes,Other
6331762,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C394,http://www.phishtank.com/phish_detail.php?phish_id=6331762,2019-12-23T03:00:43+00:00,yes,2019-12-23T03:02:16+00:00,yes,Other
6331740,http://security.paypal.com.userid.874585.compraycambia.com/update/customer_center/customer-IDPP00C116/myaccount/identity/,http://www.phishtank.com/phish_detail.php?phish_id=6331740,2019-12-23T02:05:28+00:00,yes,2019-12-23T02:26:43+00:00,yes,Other
6331738,https://southerncaliforniapowerstrokes.com/chase/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTc5NjA1NDE1Nw==MTc5NjA1NDE1Nw==&amp;session=MTc5NjA1NDE1Nw==MTc5NjA1NDE1Nw==,http://www.phishtank.com/phish_detail.php?phish_id=6331738,2019-12-23T02:05:19+00:00,yes,2019-12-23T02:26:04+00:00,yes,Other
6331688,https://www.help.com-network.in/,http://www.phishtank.com/phish_detail.php?phish_id=6331688,2019-12-23T02:02:25+00:00,yes,2019-12-23T02:11:43+00:00,yes,Other
6331677,http://ecopackpackaging.com/com/9873eaad153c6c960616c89e54fe155a/,http://www.phishtank.com/phish_detail.php?phish_id=6331677,2019-12-23T02:01:41+00:00,yes,2019-12-23T02:08:26+00:00,yes,Other
6331676,http://ecopackpackaging.com/com/9873eaad153c6c960616c89e54fe155a,http://www.phishtank.com/phish_detail.php?phish_id=6331676,2019-12-23T02:01:40+00:00,yes,2019-12-23T02:07:46+00:00,yes,Other
6331665,http://stereovision.biz/kanebagtarp/4345a7b9-9a63-4910-a426/customer-IDPP00C198/Get_Started/?sessionid=3ounCxgj8PJr3Iq73Ywamr4lKnAf3FHsdm67bQ1vCQZHtsJByVIbxY8dePGTlZJoBUS4BU0AE4rfJJ0t&amp;sslchannel=true,http://www.phishtank.com/phish_detail.php?phish_id=6331665,2019-12-23T02:01:05+00:00,yes,2019-12-23T02:04:30+00:00,yes,Other
6331664,http://stereovision.biz/kanebagtarp/4345a7b9-9a63-4910-a426/customer-IDPP00C198/Get_Started?sessionid=3ounCxgj8PJr3Iq73Ywamr4lKnAf3FHsdm67bQ1vCQZHtsJByVIbxY8dePGTlZJoBUS4BU0AE4rfJJ0t&amp;sslchannel=true,http://www.phishtank.com/phish_detail.php?phish_id=6331664,2019-12-23T02:01:04+00:00,yes,2019-12-23T02:04:30+00:00,yes,Other
6331660,http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/1b8e4abcd0717715eb607d1fc37b5f3d/view/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6331660,2019-12-23T02:00:45+00:00,yes,2019-12-23T02:03:11+00:00,yes,Other
6331656,http://security.paypal.com.userid.874585.compraycambia.com/update/customer_center/customer-IDPP00C116/myaccount/identity/?cmd=_session=&amp;dispatch=6f6c1fe039dd027f2e0ef8e099500338461eac04,http://www.phishtank.com/phish_detail.php?phish_id=6331656,2019-12-23T02:00:33+00:00,yes,2019-12-23T02:02:32+00:00,yes,Other
6331640,https://hostcup.info/,http://www.phishtank.com/phish_detail.php?phish_id=6331640,2019-12-23T01:32:20+00:00,yes,2019-12-23T01:32:50+00:00,yes,Steam
6331622,http://edukiespirita.com.br/wordpress/wp-includes/customize/compte/paypal.fr/e2f37417a2e173580997a86a61329e4c/erreur.htm?amp,http://www.phishtank.com/phish_detail.php?phish_id=6331622,2019-12-23T01:01:51+00:00,yes,2019-12-23T01:05:48+00:00,yes,Other
6331612,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C581/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6331612,2019-12-23T01:01:04+00:00,yes,2019-12-23T01:03:12+00:00,yes,Other
6331611,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C134/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6331611,2019-12-23T01:00:57+00:00,yes,2019-12-23T01:03:12+00:00,yes,Other
6331605,http://paypal.finprac.in/customer_center/customer-IDPP00C193/identity/identity.php?cmd=_session=US&amp;a2ab0d39916dbc273f828d4de52e5156&amp;dispatch=fcfecf33d91f5f8a0c648ace4acca221eb869b0a,http://www.phishtank.com/phish_detail.php?phish_id=6331605,2019-12-23T01:00:32+00:00,yes,2019-12-23T01:01:54+00:00,yes,Other
6331547,http://security.paypal.com.userid.874585.compraycambia.com/update/customer_center/customer-IDPP00C116/myaccount/identity/?cmd=_session=&amp;1d2918493e170dfce6c242803bac76b7&amp;dispatch=6f6c1fe039dd027f2e0ef8e099500338461eac04,http://www.phishtank.com/phish_detail.php?phish_id=6331547,2019-12-23T00:02:20+00:00,yes,2019-12-23T00:09:25+00:00,yes,Other
6331525,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?cmd=login_submit&amp;id=f6bb85d0e96b2550be4f37c23f7b9d08f6bb85d0e96b2550be4f37c23f7b9d08&amp;session=f6bb85d0e96b2550be4f37c23f7b9d08f6bb85d0e96b2550be4f37c23f7b9d08,http://www.phishtank.com/phish_detail.php?phish_id=6331525,2019-12-23T00:00:58+00:00,yes,2019-12-23T00:04:52+00:00,yes,Other
6331520,https://highgraphics-eg.com/ASB/asbusr/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6331520,2019-12-23T00:00:37+00:00,yes,2019-12-23T00:02:55+00:00,yes,Other
6331519,https://somethingoldsomethingnew.com/Chase/Chasewithemail/login.php?cmd=login_submit&amp;id=75f2f13a2c583a7c9e1f12f8367ed3f575f2f13a2c583a7c9e1f12f8367ed3f5&amp;session=75f2f13a2c583a7c9e1f12f8367ed3f575f2f13a2c583a7c9e1f12f8367ed3f5,http://www.phishtank.com/phish_detail.php?phish_id=6331519,2019-12-23T00:00:33+00:00,yes,2019-12-23T00:02:55+00:00,yes,Other
6331516,http://uplink.net.ph.cp-12.webhostbox.net/https/1/sucursalpersonas.transaccionesbancolombia.com/mua,http://www.phishtank.com/phish_detail.php?phish_id=6331516,2019-12-23T00:00:25+00:00,yes,2019-12-23T00:01:36+00:00,yes,Other
6331457,https://www74.natal-promo-certas.com/prod9edd7ac774892e1391e6350e8799abcalnk/smart-tv-4k-led-55-samsung-un55ru7100gxzd-wi-fi-bluetooth-3-hdmi-2-usb/p/1934272/et/tv4k?fbclid=IwAR0cK18srrbpd6y66fc1vztv4KpovXPqwe2LAN5LkgXNV_BWs1j4ssHgAsg,http://www.phishtank.com/phish_detail.php?phish_id=6331457,2019-12-22T23:11:23+00:00,yes,2019-12-22T23:13:23+00:00,yes,Other
6331402,http://yourfitnesscorner.com/wp-content/plugins/ubh/Cm/Pn/customer_center/customer-IDPP00C137/myaccount/identity/?cmd=_session=&amp;98fe2624a539e551dbb427e8868fa638&amp;dispatch=7cdeca8ff1e695ebf74e7cbb452fdbabcd6d8262,http://www.phishtank.com/phish_detail.php?phish_id=6331402,2019-12-22T23:00:24+00:00,yes,2019-12-22T23:01:46+00:00,yes,Other
6331401,http://kehutanan.umuslim.ac.id/libraries/phpass/Amazon-Update/zmzy1ymq=/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6331401,2019-12-22T22:44:43+00:00,yes,2019-12-22T22:45:49+00:00,yes,Other
6331400,http://kehutanan.umuslim.ac.id/libraries/phpass/Amazon-Update/,http://www.phishtank.com/phish_detail.php?phish_id=6331400,2019-12-22T22:44:39+00:00,yes,2019-12-22T22:45:49+00:00,yes,Other
6331389,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C134/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6331389,2019-12-22T22:00:58+00:00,yes,2019-12-22T22:03:34+00:00,yes,Other
6331388,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C581/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6331388,2019-12-22T22:00:49+00:00,yes,2019-12-22T22:03:34+00:00,yes,Other
6331382,https://breakingthelimits.com/wait.php,http://www.phishtank.com/phish_detail.php?phish_id=6331382,2019-12-22T21:53:46+00:00,yes,2020-01-03T08:44:53+00:00,yes,PayPal
6331337,https://yourfitnesscorner.com/wp-content/plugins/ubh/Cm/Pn/customer_center/customer-IDPP00C994/myaccount/identity,http://www.phishtank.com/phish_detail.php?phish_id=6331337,2019-12-22T21:00:32+00:00,yes,2019-12-22T21:02:39+00:00,yes,Other
6331285,http://uplink.net.ph.cp-12.webhostbox.net/https/1/sucursalpersonas.transaccionesbancolombia.com/mua/,http://www.phishtank.com/phish_detail.php?phish_id=6331285,2019-12-22T20:43:39+00:00,yes,2019-12-22T20:44:40+00:00,yes,Other
6331217,http://kreativdizain.com/images/profession/execute/customer_center/customer_Case=IDPP00C959/myaccount/Auth/Follow/Security_Challenge/,http://www.phishtank.com/phish_detail.php?phish_id=6331217,2019-12-22T19:00:02+00:00,yes,2019-12-22T19:01:59+00:00,yes,PayPal
6331212,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C394/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6331212,2019-12-22T18:57:04+00:00,yes,2019-12-22T19:12:52+00:00,yes,PayPal
6331160,http://www.atefnet.com/js/calendar/login/customer_center/customer-IDPP00C699/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6331160,2019-12-22T17:57:09+00:00,yes,2019-12-22T17:58:30+00:00,yes,PayPal
6331159,http://www.atefnet.com/js/calendar/login/customer_center/customer-IDPP00C699,http://www.phishtank.com/phish_detail.php?phish_id=6331159,2019-12-22T17:57:06+00:00,yes,2019-12-22T17:58:30+00:00,yes,PayPal
6331148,https://security.paypal.com.userid.874585.compraycambia.com/update/customer_center/customer-IDPP00C116/,http://www.phishtank.com/phish_detail.php?phish_id=6331148,2019-12-22T17:48:04+00:00,yes,2019-12-22T17:49:34+00:00,yes,PayPal
6331144,https://www82.natal-promo-certas.com/prodf45d5281bddc2c4e9b7ad3580a9cf63blnk/smart-tv-4k-led-55-samsung-un55ru7100gxzd-wi-fi-bluetooth-3-hdmi-2-usb/p/1934272/et/tv4k?fbclid=IwAR3o1u3N_0PD3c2AWfHSjXOlaY4HGy4A8KiEqNZsoLLHdy2vxm63iHFaJ7c,http://www.phishtank.com/phish_detail.php?phish_id=6331144,2019-12-22T17:46:39+00:00,yes,2019-12-22T17:47:38+00:00,yes,Other
6331115,http://balitransithotel.com/Writeable/customer_center/customer_Case=IDPP00C166/myaccount/Auth/Follow/Security_Challenge/,http://www.phishtank.com/phish_detail.php?phish_id=6331115,2019-12-22T17:03:10+00:00,yes,2019-12-22T17:04:18+00:00,yes,PayPal
6331060,https://cd8672d0-8fb1-4fd2-9bd3-31919394198f.htmlcomponentservice.com/get_draft?id=cd8672_d5e338bfbbcaa0e461de2e371ac0c8f8.html,http://www.phishtank.com/phish_detail.php?phish_id=6331060,2019-12-22T15:31:09+00:00,yes,2019-12-22T15:32:43+00:00,yes,Other
6331046,http://edukiespirita.com.br/wordpress/wp-includes/customize/compte/paypal.fr/e2f37417a2e173580997a86a61329e4c/erreur.htm?amp&amp;amp&amp;cmd=_error_login-run,http://www.phishtank.com/phish_detail.php?phish_id=6331046,2019-12-22T15:01:11+00:00,yes,2019-12-22T15:04:48+00:00,yes,Other
6331036,https://solusirumahbocor.com/www.bankofamerica.com-online-banking-sign-in/222222,http://www.phishtank.com/phish_detail.php?phish_id=6331036,2019-12-22T15:00:34+00:00,yes,2019-12-22T15:01:36+00:00,yes,Other
6331003,https://solusirumahbocor.com/www.bankofamerica.com-online-banking-sign-in/222222/,http://www.phishtank.com/phish_detail.php?phish_id=6331003,2019-12-22T14:04:22+00:00,yes,2019-12-22T14:12:40+00:00,yes,Other
6330867,https://artekcamp.tumblr.com/icampi#_=_,http://www.phishtank.com/phish_detail.php?phish_id=6330867,2019-12-22T12:03:48+00:00,yes,2019-12-22T12:05:07+00:00,yes,Other
6330865,https://crackeur.com/,http://www.phishtank.com/phish_detail.php?phish_id=6330865,2019-12-22T12:00:36+00:00,yes,2020-01-02T10:43:16+00:00,yes,Other
6330831,http://appleid.apple.com.akadns.net/to/,http://www.phishtank.com/phish_detail.php?phish_id=6330831,2019-12-22T11:02:17+00:00,yes,2019-12-23T07:23:04+00:00,yes,Other
6330826,http://yourfitnesscorner.com/wp-content/plugins/ubh/Cm/Pn/customer_center/customer-IDPP00C994/myaccount/identity/?897d2483f43ef12e6a8c84f182dfec4c&amp;amp&amp;amp&amp;amp&amp;amp&amp;cmd=_session=&amp;dispatch=fe63e0a0268f57985d81dc1da303dfdef6bc7832,http://www.phishtank.com/phish_detail.php?phish_id=6330826,2019-12-22T11:02:01+00:00,yes,2019-12-22T11:07:40+00:00,yes,Other
6330825,http://yourfitnesscorner.com/wp-content/plugins/ubh/Cm/Pn/customer_center/customer-IDPP00C994/myaccount/identity?897d2483f43ef12e6a8c84f182dfec4c&amp;amp&amp;amp&amp;amp&amp;amp&amp;cmd=_session=&amp;dispatch=fe63e0a0268f57985d81dc1da303dfdef6bc7832,http://www.phishtank.com/phish_detail.php?phish_id=6330825,2019-12-22T11:01:59+00:00,yes,2019-12-22T11:07:40+00:00,yes,Other
6330753,https://steampoweroeshg.me/pirats?agency=38,http://www.phishtank.com/phish_detail.php?phish_id=6330753,2019-12-22T09:22:56+00:00,yes,2019-12-22T09:23:45+00:00,yes,Steam
6330743,http://winerspot.mikecrm.com/1NkwTtw,http://www.phishtank.com/phish_detail.php?phish_id=6330743,2019-12-22T08:42:07+00:00,yes,2019-12-25T23:38:57+00:00,yes,Other
6330725,http://amzobilling.com/,http://www.phishtank.com/phish_detail.php?phish_id=6330725,2019-12-22T07:46:25+00:00,yes,2019-12-22T07:47:36+00:00,yes,Amazon.com
6330724,http://amzobillingd.com/,http://www.phishtank.com/phish_detail.php?phish_id=6330724,2019-12-22T07:46:07+00:00,yes,2019-12-22T07:47:36+00:00,yes,Amazon.com
6330701,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?cmd=login_submit&amp;id=5faf246aaa32a1b03ea905e94e2e9d915faf246aaa32a1b03ea905e94e2e9d91&amp;session=5faf246aaa32a1b03ea905e94e2e9d915faf246aaa32a1b03ea905e94e2e9d91,http://www.phishtank.com/phish_detail.php?phish_id=6330701,2019-12-22T07:00:36+00:00,yes,2019-12-22T07:01:43+00:00,yes,Other
6330700,https://edukiespirita.com.br/wordpress/wp-includes/customize/compte/paypal.fr/e2f37417a2e173580997a86a61329e4c/Questions.php?amp&amp;amp&amp;amp&amp;cmd=_Informations&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,http://www.phishtank.com/phish_detail.php?phish_id=6330700,2019-12-22T07:00:31+00:00,yes,2019-12-22T07:01:04+00:00,yes,Other
6330665,http://bit.ly/2YLH1NF,http://www.phishtank.com/phish_detail.php?phish_id=6330665,2019-12-22T05:06:26+00:00,yes,2020-01-16T02:56:56+00:00,yes,Other
6330600,http://icloud.com.uk-maps.info/findmy?auth=iphonexs,http://www.phishtank.com/phish_detail.php?phish_id=6330600,2019-12-22T04:01:50+00:00,yes,2020-01-11T22:19:09+00:00,yes,Other
6330591,https://edukiespirita.com.br/wordpress/wp-includes/customize/compte/paypal.fr/e2f37417a2e173580997a86a61329e4c/Questions.php?amp&amp;amp&amp;amp&amp;amp&amp;amp&amp;cmd=_Informations&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,http://www.phishtank.com/phish_detail.php?phish_id=6330591,2019-12-22T04:01:13+00:00,yes,2019-12-22T04:04:35+00:00,yes,Other
6330588,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?cmd=login_submit&amp;id=e682baf15a0eb3571f1c687271070a26e682baf15a0eb3571f1c687271070a26&amp;session=e682baf15a0eb3571f1c687271070a26e682baf15a0eb3571f1c687271070a26,http://www.phishtank.com/phish_detail.php?phish_id=6330588,2019-12-22T04:01:01+00:00,yes,2019-12-22T04:03:17+00:00,yes,Other
6330586,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/,http://www.phishtank.com/phish_detail.php?phish_id=6330586,2019-12-22T04:00:57+00:00,yes,2019-12-22T04:03:17+00:00,yes,Other
6330587,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?cmd=login_submit&id=41b3c0a7100a4165785eb14dece162b441b3c0a7100a4165785eb14dece162b4&session=41b3c0a7100a4165785eb14dece162b441b3c0a7100a4165785eb14dece162b4,http://www.phishtank.com/phish_detail.php?phish_id=6330587,2019-12-22T04:00:57+00:00,yes,2019-12-22T04:03:17+00:00,yes,Other
6330583,http://2.136.95.251/sugarcrm/custom/blowfish/get2.php,http://www.phishtank.com/phish_detail.php?phish_id=6330583,2019-12-22T04:00:45+00:00,yes,2019-12-22T04:02:38+00:00,yes,Other
6330520,https://steampoweroesb.me/login,http://www.phishtank.com/phish_detail.php?phish_id=6330520,2019-12-22T02:40:43+00:00,yes,2019-12-22T02:41:32+00:00,yes,Steam
6330517,https://steampoweroes.me/spirit?agency=48,http://www.phishtank.com/phish_detail.php?phish_id=6330517,2019-12-22T02:37:50+00:00,yes,2019-12-22T02:38:58+00:00,yes,Steam
6330506,https://cs-gogiveaway.com/,http://www.phishtank.com/phish_detail.php?phish_id=6330506,2019-12-22T02:30:23+00:00,yes,2019-12-22T02:31:56+00:00,yes,Steam
6330485,https://csgopricecheck.net/,http://www.phishtank.com/phish_detail.php?phish_id=6330485,2019-12-22T02:08:42+00:00,yes,2019-12-22T02:27:25+00:00,yes,Steam
6330474,https://www.marketing2k2019.com/produto/27861227/geladeira-refrigerador-electrolux-frost-free-454-litros-bottom-freezer-db53x/027331065/pr,http://www.phishtank.com/phish_detail.php?phish_id=6330474,2019-12-22T02:08:13+00:00,yes,2019-12-22T02:25:30+00:00,yes,Other
6330469,https://bigcsgoskin.info/lrrh32ga29ygf6epe49rsdm3wo5zfc35,http://www.phishtank.com/phish_detail.php?phish_id=6330469,2019-12-22T02:07:49+00:00,yes,2019-12-22T02:24:51+00:00,yes,Other
6330459,https://csgocompetition.com/,http://www.phishtank.com/phish_detail.php?phish_id=6330459,2019-12-22T02:07:18+00:00,yes,2019-12-22T02:22:55+00:00,yes,Steam
6330410,http://paypal.finprac.in/customer_center/customer-IDPP00C193/settings/settings.php,http://www.phishtank.com/phish_detail.php?phish_id=6330410,2019-12-22T02:03:06+00:00,yes,2019-12-22T02:12:32+00:00,yes,PayPal
6330356,https://royalclash.vip/,http://www.phishtank.com/phish_detail.php?phish_id=6330356,2019-12-22T01:47:03+00:00,yes,2019-12-22T01:48:42+00:00,yes,Steam
